area_fips,locality_name,industry_code,industry_title,annual_avg_emplvl,locality_published_employment,local_industry_share,state_industry_share,location_quotient,is_specialized,ranking_eligible_specialization
51065,Fluvanna County,44-45,Retail Trade,392.0,2978.0,0.13163196776359973,0.1306402726983419,1.007591036399225,False,False
51065,Fluvanna County,48-49,Transportation and Warehousing,63.0,2978.0,0.021155137676292814,0.05047574152199847,0.41911494588094217,False,False
51065,Fluvanna County,51,Information,59.0,2978.0,0.019811954331766288,0.014621627646955715,1.35497598558333,True,False
51065,Fluvanna County,52,Finance and Insurance,136.0,2978.0,0.04566823371390195,0.03703244844786244,1.2331950931680289,False,False
51065,Fluvanna County,53,Real Estate and Rental and Leasing,51.0,2978.0,0.01712558764271323,0.01976416290424415,0.8664969888016703,False,False
51065,Fluvanna County,56,Administrative and Support and Waste Management,315.0,2978.0,0.10577568838146408,0.06910888022477532,1.530565797585356,True,True
51065,Fluvanna County,61,Educational Services,168.0,2978.0,0.056413700470114174,0.020240329879222408,2.7871927387915414,True,True
51065,Fluvanna County,62,Health Care and Social Assistance,367.0,2978.0,0.12323707186030894,0.15625628606777636,0.7886855304295067,False,False
51065,Fluvanna County,71,"Arts, Entertainment, and Recreation",24.0,2978.0,0.008059100067159167,0.022075563852834112,0.36506882093181603,False,False
51065,Fluvanna County,72,Accommodation and Food Services,219.0,2978.0,0.0735392881128274,0.11121647217792784,0.661226585169657,False,False
51065,Fluvanna County,81,Other Services,210.0,2978.0,0.07051712558764271,0.04436895963131947,1.5893346649008555,True,True
51065,Fluvanna County,99,Unclassified,28.0,2978.0,0.009402283411685695,0.002188870490411141,4.295495531999082,True,False
51067,Franklin County,23,Construction,1492.0,10953.0,0.13621838765634986,0.06470425061563047,2.1052463533739445,True,True
51067,Franklin County,31-33,Manufacturing,3262.0,10953.0,0.29781794942025014,0.0672927065446581,4.425709184733212,True,True
51067,Franklin County,42,Wholesale Trade,419.0,10953.0,0.03825435953620013,0.02169027363433848,1.7636642202447173,True,True
51067,Franklin County,44-45,Retail Trade,1968.0,10953.0,0.1796768008764722,0.1306402726983419,1.3753553721627576,True,True
51067,Franklin County,51,Information,109.0,10953.0,0.009951611430658267,0.014621627646955715,0.6806090040687252,False,False
51067,Franklin County,52,Finance and Insurance,330.0,10953.0,0.030128731854286498,0.03703244844786244,0.8135765556172824,False,False
51067,Franklin County,53,Real Estate and Rental and Leasing,93.0,10953.0,0.008490824431662557,0.01976416290424415,0.429607085956534,False,False
51067,Franklin County,54,"Professional, Scientific, and Technical Services",387.0,10953.0,0.03533278553820871,0.1370489560234782,0.2578114169082453,False,False
51067,Franklin County,55,Management of Companies and Enterprises,49.0,10953.0,0.0044736601844243586,0.02744546118252103,0.1630018222201878,False,False
51067,Franklin County,56,Administrative and Support and Waste Management,756.0,10953.0,0.06902218570254724,0.06910888022477532,0.9987455371589569,False,False
51067,Franklin County,71,"Arts, Entertainment, and Recreation",360.0,10953.0,0.03286770747740345,0.022075563852834112,1.4888728413242238,True,True
51067,Franklin County,72,Accommodation and Food Services,1217.0,10953.0,0.1111111111111111,0.11121647217792784,0.9990526487241191,False,False
51067,Franklin County,81,Other Services,430.0,10953.0,0.039258650598009676,0.04436895963131947,0.8848224282071628,False,False
51067,Franklin County,99,Unclassified,81.0,10953.0,0.007395234182415777,0.002188870490411141,3.3785617809789703,True,False
51069,Frederick County,23,Construction,2311.0,30543.0,0.0756638182234882,0.06470425061563047,1.1693794071267745,False,False
51069,Frederick County,31-33,Manufacturing,6335.0,30543.0,0.20741250040925907,0.0672927065446581,3.0822433969365153,True,True
51069,Frederick County,44-45,Retail Trade,4398.0,30543.0,0.14399371378057166,0.1306402726983419,1.1022153491141573,False,False
51069,Frederick County,48-49,Transportation and Warehousing,4453.0,30543.0,0.14579445372098354,0.05047574152199847,2.8884063774960693,True,True
51069,Frederick County,51,Information,220.0,30543.0,0.007202959761647513,0.014621627646955715,0.49262366239692884,False,False
51069,Frederick County,52,Finance and Insurance,2953.0,30543.0,0.09668336443702322,0.03703244844786244,2.610774293607473,True,True
51069,Frederick County,53,Real Estate and Rental and Leasing,321.0,30543.0,0.010509773106767508,0.01976416290424415,0.5317590812060471,False,False
51069,Frederick County,54,"Professional, Scientific, and Technical Services",1220.0,30543.0,0.03994368595095439,0.1370489560234782,0.29145560177861946,False,False
51069,Frederick County,55,Management of Companies and Enterprises,444.0,30543.0,0.014536882428052254,0.02744546118252103,0.5296643525637034,False,False
51069,Frederick County,56,Administrative and Support and Waste Management,1780.0,30543.0,0.05827849261696624,0.06910888022477532,0.8432851527534023,False,False
51069,Frederick County,61,Educational Services,207.0,30543.0,0.006777330321186524,0.020240329879222408,0.33484287863034057,False,False
51069,Frederick County,62,Health Care and Social Assistance,2071.0,30543.0,0.06780604393805455,0.15625628606777636,0.4339412233863256,False,False
51069,Frederick County,71,"Arts, Entertainment, and Recreation",406.0,30543.0,0.013292734832858593,0.022075563852834112,0.6021470129358458,False,False
51069,Frederick County,72,Accommodation and Food Services,2448.0,30543.0,0.08014929771142323,0.11121647217792784,0.7206603135477783,False,False
51069,Frederick County,81,Other Services,893.0,30543.0,0.029237468487051044,0.04436895963131947,0.6589622278727648,False,False
51069,Frederick County,99,Unclassified,83.0,30543.0,0.002717480273712471,0.002188870490411141,1.2414988852090743,False,False
51071,Giles County,31-33,Manufacturing,855.0,2750.0,0.3109090909090909,0.0672927065446581,4.620249457536075,True,True
51071,Giles County,44-45,Retail Trade,817.0,2750.0,0.29709090909090907,0.1306402726983419,2.2741142754418004,True,True
51071,Giles County,48-49,Transportation and Warehousing,54.0,2750.0,0.019636363636363636,0.05047574152199847,0.38902575859743765,False,False
51071,Giles County,52,Finance and Insurance,72.0,2750.0,0.02618181818181818,0.03703244844786244,0.706996682076781,False,False
51071,Giles County,53,Real Estate and Rental and Leasing,18.0,2750.0,0.006545454545454545,0.01976416290424415,0.3311779293242405,False,False
51071,Giles County,54,"Professional, Scientific, and Technical Services",266.0,2750.0,0.09672727272727273,0.1370489560234782,0.7057862791067314,False,False
51071,Giles County,71,"Arts, Entertainment, and Recreation",26.0,2750.0,0.009454545454545455,0.022075563852834112,0.42828104041073717,False,False
51071,Giles County,72,Accommodation and Food Services,453.0,2750.0,0.16472727272727272,0.11121647217792784,1.4811409632175396,True,True
51071,Giles County,81,Other Services,189.0,2750.0,0.06872727272727273,0.04436895963131947,1.5489944614062812,True,True
51073,Gloucester County,23,Construction,606.0,7241.0,0.08369009805275514,0.06470425061563047,1.2934250417319306,True,True
51073,Gloucester County,31-33,Manufacturing,153.0,7241.0,0.02112967822124016,0.0672927065446581,0.3139965578174162,False,False
51073,Gloucester County,44-45,Retail Trade,1863.0,7241.0,0.25728490539980664,0.1306402726983419,1.969414944455119,True,True
51073,Gloucester County,48-49,Transportation and Warehousing,203.0,7241.0,0.02803480182295263,0.05047574152199847,0.5554113912469107,False,False
51073,Gloucester County,51,Information,50.0,7241.0,0.006905123601712471,0.014621627646955715,0.4722540997787033,False,False
51073,Gloucester County,52,Finance and Insurance,214.0,7241.0,0.029553929015329373,0.03703244844786244,0.7980549559648483,False,False
51073,Gloucester County,53,Real Estate and Rental and Leasing,146.0,7241.0,0.020162960917000414,0.01976416290424415,1.0201778347349397,False,False
51073,Gloucester County,56,Administrative and Support and Waste Management,332.0,7241.0,0.0458500207153708,0.06910888022477532,0.6634461528857721,False,False
51073,Gloucester County,61,Educational Services,85.0,7241.0,0.0117387101229112,0.020240329879222408,0.5799663440743377,False,False
51073,Gloucester County,62,Health Care and Social Assistance,1740.0,7241.0,0.24029830133959398,0.15625628606777636,1.537847259695935,True,True
51073,Gloucester County,71,"Arts, Entertainment, and Recreation",92.0,7241.0,0.012705427427150947,0.022075563852834112,0.5755426004903514,False,False
51073,Gloucester County,72,Accommodation and Food Services,1187.0,7241.0,0.16392763430465404,0.11121647217792784,1.4739510352602907,True,True
51073,Gloucester County,81,Other Services,556.0,7241.0,0.07678497445104267,0.04436895963131947,1.7306011925697973,True,True
51073,Gloucester County,99,Unclassified,14.0,7241.0,0.0019334346084794918,0.002188870490411141,0.8833024233043272,False,False
51075,Goochland County,21,"Mining, Quarrying, and Oil and Gas Extraction",108.0,8770.0,0.012314709236031927,0.0003393412966785737,36.29004001742971,True,True
51075,Goochland County,23,Construction,1227.0,8770.0,0.13990877993158496,0.06470425061563047,2.1622811268258086,True,True
51075,Goochland County,42,Wholesale Trade,439.0,8770.0,0.050057012542759405,0.02169027363433848,2.3078091768981994,True,True
51075,Goochland County,44-45,Retail Trade,981.0,8770.0,0.11185860889395667,0.1306402726983419,0.85623373699048,False,False
51075,Goochland County,48-49,Transportation and Warehousing,130.0,8770.0,0.014823261117445839,0.05047574152199847,0.29367099264872665,False,False
51075,Goochland County,54,"Professional, Scientific, and Technical Services",424.0,8770.0,0.0483466362599772,0.1370489560234782,0.35276909553178076,False,False
51075,Goochland County,55,Management of Companies and Enterprises,2008.0,8770.0,0.2289623717217788,0.02744546118252103,8.342449419927993,True,True
51075,Goochland County,56,Administrative and Support and Waste Management,629.0,8770.0,0.0717217787913341,0.06910888022477532,1.0378084344307181,False,False
51075,Goochland County,61,Educational Services,127.0,8770.0,0.014481185860889395,0.020240329879222408,0.7154619488566227,False,False
51075,Goochland County,62,Health Care and Social Assistance,967.0,8770.0,0.11026225769669327,0.15625628606777636,0.7056500603685594,False,False
51075,Goochland County,71,"Arts, Entertainment, and Recreation",682.0,8770.0,0.07776510832383124,0.022075563852834112,3.522678235638705,True,True
51075,Goochland County,72,Accommodation and Food Services,663.0,8770.0,0.07559863169897378,0.11121647217792784,0.6797431191490102,False,False
51075,Goochland County,81,Other Services,385.0,8770.0,0.04389965792474344,0.04436895963131947,0.9894227471079861,False,False
51077,Grayson County,11,"Agriculture, Forestry, Fishing and Hunting",84.0,810.0,0.1037037037037037,0.0013468139528155627,76.99927928939807,True,False
51077,Grayson County,31-33,Manufacturing,354.0,810.0,0.43703703703703706,0.0672927065446581,6.494567680183914,True,True
51077,Grayson County,42,Wholesale Trade,32.0,810.0,0.03950617283950617,0.02169027363433848,1.8213773373961886,True,False
51077,Grayson County,44-45,Retail Trade,232.0,810.0,0.28641975308641976,0.1306402726983419,2.1924307655709216,True,True
51077,Grayson County,52,Finance and Insurance,98.0,810.0,0.12098765432098765,0.03703244844786244,3.267071430378815,True,False
51077,Grayson County,53,Real Estate and Rental and Leasing,10.0,810.0,0.012345679012345678,0.01976416290424415,0.6246497295210297,False,False
51079,Greene County,23,Construction,305.0,2306.0,0.13226366001734605,0.06470425061563047,2.04412629400572,True,True
51079,Greene County,31-33,Manufacturing,44.0,2306.0,0.019080659150043366,0.0672927065446581,0.2835472093454985,False,False
51079,Greene County,44-45,Retail Trade,792.0,2306.0,0.3434518647007806,0.1306402726983419,2.6289891899861266,True,True
51079,Greene County,51,Information,15.0,2306.0,0.006504770164787511,0.014621627646955715,0.4448731920855495,False,False
51079,Greene County,52,Finance and Insurance,89.0,2306.0,0.038594969644405897,0.03703244844786244,1.0421932997150678,False,False
51079,Greene County,53,Real Estate and Rental and Leasing,34.0,2306.0,0.014744145706851692,0.01976416290424415,0.7460040568520885,False,False
51079,Greene County,54,"Professional, Scientific, and Technical Services",164.0,2306.0,0.07111882046834345,0.1370489560234782,0.5189300417301969,False,False
51079,Greene County,56,Administrative and Support and Waste Management,202.0,2306.0,0.08759757155247182,0.06910888022477532,1.2675298929394079,True,True
51079,Greene County,71,"Arts, Entertainment, and Recreation",52.0,2306.0,0.022549869904596703,0.022075563852834112,1.021485569062903,False,False
51079,Greene County,72,Accommodation and Food Services,422.0,2306.0,0.18300086730268864,0.11121647217792784,1.6454475107780593,True,True
51079,Greene County,81,Other Services,170.0,2306.0,0.07372072853425846,0.04436895963131947,1.661538362558764,True,True
51079,Greene County,99,Unclassified,17.0,2306.0,0.007372072853425846,0.002188870490411141,3.367980374225399,True,False
51081,Greensville County,23,Construction,128.0,1213.0,0.1055234954657873,0.06470425061563047,1.630858783801388,True,True
51081,Greensville County,31-33,Manufacturing,560.0,1213.0,0.46166529266281947,0.0672927065446581,6.860554677741192,True,True
51081,Greensville County,44-45,Retail Trade,243.0,1213.0,0.20032976092333057,0.1306402726983419,1.5334456732642228,True,True
51081,Greensville County,48-49,Transportation and Warehousing,196.0,1213.0,0.1615828524319868,0.05047574152199847,3.2011981906509557,True,True
51081,Greensville County,56,Administrative and Support and Waste Management,86.0,1213.0,0.07089859851607584,0.06910888022477532,1.0258970813226824,False,False
51083,Halifax County,23,Construction,846.0,7336.0,0.1153217011995638,0.06470425061563047,1.7822894184281886,True,True
51083,Halifax County,31-33,Manufacturing,1961.0,7336.0,0.26731188658669575,0.0672927065446581,3.972375318405376,True,True
51083,Halifax County,44-45,Retail Trade,1230.0,7336.0,0.16766630316248637,0.1306402726983419,1.2834197273121155,True,True
51083,Halifax County,48-49,Transportation and Warehousing,1013.0,7336.0,0.13808615049073064,0.05047574152199847,2.7356933514399104,True,True
51083,Halifax County,51,Information,43.0,7336.0,0.005861504907306434,0.014621627646955715,0.40087909833532276,False,False
51083,Halifax County,52,Finance and Insurance,174.0,7336.0,0.02371864776444929,0.03703244844786244,0.6404828402810715,False,False
51083,Halifax County,53,Real Estate and Rental and Leasing,57.0,7336.0,0.007769901853871319,0.01976416290424415,0.3931308344054791,False,False
51083,Halifax County,54,"Professional, Scientific, and Technical Services",236.0,7336.0,0.0321701199563795,0.1370489560234782,0.23473451305144097,False,False
51083,Halifax County,55,Management of Companies and Enterprises,35.0,7336.0,0.004770992366412214,0.02744546118252103,0.17383538701294177,False,False
51083,Halifax County,56,Administrative and Support and Waste Management,224.0,7336.0,0.030534351145038167,0.06910888022477532,0.44182963239638334,False,False
51083,Halifax County,71,"Arts, Entertainment, and Recreation",308.0,7336.0,0.04198473282442748,0.022075563852834112,1.9018645731686434,True,True
51083,Halifax County,72,Accommodation and Food Services,853.0,7336.0,0.11627589967284624,0.11121647217792784,1.0454917099584329,False,False
51083,Halifax County,81,Other Services,306.0,7336.0,0.04171210468920392,0.04436895963131947,0.9401190615197543,False,False
51083,Halifax County,99,Unclassified,50.0,7336.0,0.006815703380588877,0.002188870490411141,3.1137992907513987,True,False
51085,Hanover County,23,Construction,6468.0,42191.0,0.15330283709795928,0.06470425061563047,2.3692854123083875,True,True
51085,Hanover County,31-33,Manufacturing,3444.0,42191.0,0.08162878338982248,0.0672927065446581,1.2130405742507977,False,False
51085,Hanover County,44-45,Retail Trade,7715.0,42191.0,0.18285890355763076,0.1306402726983419,1.3997131189389473,True,True
51085,Hanover County,51,Information,408.0,42191.0,0.009670308833637505,0.014621627646955715,0.6613702022189647,False,False
51085,Hanover County,52,Finance and Insurance,791.0,42191.0,0.018748074233841342,0.03703244844786244,0.5062607259208514,False,False
51085,Hanover County,53,Real Estate and Rental and Leasing,764.0,42191.0,0.018108127325732977,0.01976416290424415,0.9162101837282692,False,False
51085,Hanover County,54,"Professional, Scientific, and Technical Services",2406.0,42191.0,0.05702638003365647,0.1370489560234782,0.41610225782301574,False,False
51085,Hanover County,55,Management of Companies and Enterprises,444.0,42191.0,0.010523571377781992,0.02744546118252103,0.38343576403387436,False,False
51085,Hanover County,56,Administrative and Support and Waste Management,3903.0,42191.0,0.09250788082766467,0.06910888022477532,1.3385816775902684,True,True
51085,Hanover County,61,Educational Services,889.0,42191.0,0.02107084449290133,0.020240329879222408,1.0410326619494221,False,False
51085,Hanover County,62,Health Care and Social Assistance,6774.0,42191.0,0.1605555687231874,0.15625628606777636,1.0275143020713178,False,False
51085,Hanover County,71,"Arts, Entertainment, and Recreation",2254.0,42191.0,0.05342371595837975,0.022075563852834112,2.4200385690950807,True,True
51085,Hanover County,72,Accommodation and Food Services,4029.0,42191.0,0.09549429973217037,0.11121647217792784,0.8586344977693178,False,False
51085,Hanover County,81,Other Services,1731.0,42191.0,0.041027707330947356,0.04436895963131947,0.9246939227753818,False,False
51085,Hanover County,99,Unclassified,171.0,42191.0,0.0040529970846863075,0.002188870490411141,1.8516385973685556,True,True
51087,Henrico County,22,Utilities,596.0,162080.0,0.003677196446199408,0.002142581206210252,1.7162460099720316,True,True
51087,Henrico County,23,Construction,12190.0,162080.0,0.07520977295162883,0.06470425061563047,1.162362166875333,False,False
51087,Henrico County,42,Wholesale Trade,7041.0,162080.0,0.04344151036525173,0.02169027363433848,2.0028106190637565,True,True
51087,Henrico County,44-45,Retail Trade,20297.0,162080.0,0.12522828232971372,0.1306402726983419,0.9585733383982987,False,False
51087,Henrico County,48-49,Transportation and Warehousing,8876.0,162080.0,0.05476307996051333,0.05047574152199847,1.0849385924651813,False,False
51087,Henrico County,52,Finance and Insurance,11163.0,162080.0,0.0688733958538993,0.03703244844786244,1.8598121037248017,True,True
51087,Henrico County,53,Real Estate and Rental and Leasing,4744.0,162080.0,0.02926949654491609,0.01976416290424415,1.4809378310998826,True,True
51087,Henrico County,54,"Professional, Scientific, and Technical Services",20276.0,162080.0,0.12509871668311945,0.1370489560234782,0.9128031348278821,False,False
51087,Henrico County,55,Management of Companies and Enterprises,7839.0,162080.0,0.048365004935834156,0.02744546118252103,1.762222343949388,True,True
51087,Henrico County,56,Administrative and Support and Waste Management,13778.0,162080.0,0.08500740375123396,0.06910888022477532,1.2300503708749004,False,False
51087,Henrico County,61,Educational Services,2827.0,162080.0,0.017442003948667326,0.020240329879222408,0.8617450433242352,False,False
51087,Henrico County,62,Health Care and Social Assistance,27470.0,162080.0,0.16948420533070088,0.15625628606777636,1.0846552775303189,False,False
51087,Henrico County,71,"Arts, Entertainment, and Recreation",3734.0,162080.0,0.02303800592300099,0.022075563852834112,1.043597621178918,False,False
51087,Henrico County,72,Accommodation and Food Services,15139.0,162080.0,0.09340449160908193,0.11121647217792784,0.8398440427030476,False,False
51087,Henrico County,81,Other Services,6110.0,162080.0,0.037697433366238896,0.04436895963131947,0.8496352783451062,False,False
51089,Henry County,23,Construction,437.0,12105.0,0.03610078479966956,0.06470425061563047,0.5579352895086118,False,False
51089,Henry County,31-33,Manufacturing,4229.0,12105.0,0.3493597686906237,0.0672927065446581,5.191643888758951,True,True
51089,Henry County,44-45,Retail Trade,1933.0,12105.0,0.15968608013217678,0.1306402726983419,1.2223342529367172,False,False
51089,Henry County,48-49,Transportation and Warehousing,1044.0,12105.0,0.0862453531598513,0.05047574152199847,1.7086495524243783,True,True
51089,Henry County,51,Information,179.0,12105.0,0.014787277984304006,0.014621627646955715,1.0113291311574866,False,False
51089,Henry County,52,Finance and Insurance,193.0,12105.0,0.01594382486575795,0.03703244844786244,0.43053661137758903,False,False
51089,Henry County,53,Real Estate and Rental and Leasing,75.0,12105.0,0.006195786864931847,0.01976416290424415,0.3134859237373198,False,False
51089,Henry County,56,Administrative and Support and Waste Management,891.0,12105.0,0.07360594795539034,0.06910888022477532,1.065072212369646,False,False
51089,Henry County,61,Educational Services,69.0,12105.0,0.005700123915737299,0.020240329879222408,0.2816220856947953,False,False
51089,Henry County,62,Health Care and Social Assistance,1698.0,12105.0,0.140272614622057,0.15625628606777636,0.8977086180149807,False,False
51089,Henry County,71,"Arts, Entertainment, and Recreation",88.0,12105.0,0.007269723254853366,0.022075563852834112,0.32931087528801956,False,False
51089,Henry County,72,Accommodation and Food Services,863.0,12105.0,0.07129285419248245,0.11121647217792784,0.6410278333449181,False,False
51089,Henry County,81,Other Services,388.0,12105.0,0.03205287071458075,0.04436895963131947,0.7224165493381335,False,False
51089,Henry County,99,Unclassified,18.0,12105.0,0.001486988847583643,0.002188870490411141,0.6793407166379855,False,False
51091,Highland County,23,Construction,47.0,196.0,0.23979591836734693,0.06470425061563047,3.7060303780014716,True,False
51091,Highland County,51,Information,108.0,196.0,0.5510204081632653,0.014621627646955715,37.68529889201426,True,True
51091,Highland County,54,"Professional, Scientific, and Technical Services",25.0,196.0,0.12755102040816327,0.1370489560234782,0.9306967678492363,False,False
51091,Highland County,56,Administrative and Support and Waste Management,16.0,196.0,0.08163265306122448,0.06910888022477532,1.1812179968148206,False,False
51093,Isle of Wight County,23,Construction,538.0,6696.0,0.08034647550776583,0.06470425061563047,1.2417495719880371,False,False
51093,Isle of Wight County,31-33,Manufacturing,1730.0,6696.0,0.258363201911589,0.0672927065446581,3.8393938240562364,True,True
51093,Isle of Wight County,44-45,Retail Trade,1157.0,6696.0,0.17278972520908004,0.1306402726983419,1.3226375116964455,True,True
51093,Isle of Wight County,48-49,Transportation and Warehousing,371.0,6696.0,0.05540621266427718,0.05047574152199847,1.0976800140742835,False,False
51093,Isle of Wight County,51,Information,11.0,6696.0,0.0016427718040621267,0.014621627646955715,0.11235218429352896,False,False
51093,Isle of Wight County,52,Finance and Insurance,156.0,6696.0,0.023297491039426525,0.03703244844786244,0.6291101997273228,False,False
51093,Isle of Wight County,53,Real Estate and Rental and Leasing,96.0,6696.0,0.014336917562724014,0.01976416290424415,0.7253996858953894,False,False
51093,Isle of Wight County,54,"Professional, Scientific, and Technical Services",289.0,6696.0,0.04316009557945042,0.1370489560234782,0.31492465781393153,False,False
51093,Isle of Wight County,55,Management of Companies and Enterprises,375.0,6696.0,0.05600358422939068,0.02744546118252103,2.040540833216431,True,True
51093,Isle of Wight County,56,Administrative and Support and Waste Management,315.0,6696.0,0.04704301075268817,0.06910888022477532,0.6807086238364979,False,False
51093,Isle of Wight County,71,"Arts, Entertainment, and Recreation",180.0,6696.0,0.026881720430107527,0.022075563852834112,1.2177138762712234,False,False
51093,Isle of Wight County,72,Accommodation and Food Services,1115.0,6696.0,0.1665173237753883,0.11121647217792784,1.497236160386281,True,True
51093,Isle of Wight County,81,Other Services,327.0,6696.0,0.04883512544802868,0.04436895963131947,1.100659692132078,False,False
51093,Isle of Wight County,99,Unclassified,36.0,6696.0,0.005376344086021506,0.002188870490411141,2.4562184512851895,True,False
51095,James City County,23,Construction,1650.0,24988.0,0.06603169521370257,0.06470425061563047,1.0205155702359905,False,False
51095,James City County,31-33,Manufacturing,1676.0,24988.0,0.06707219465343364,0.0672927065446581,0.9967230937415466,False,False
51095,James City County,44-45,Retail Trade,3609.0,24988.0,0.14442932607651673,0.1306402726983419,1.105549790224449,False,False
51095,James City County,48-49,Transportation and Warehousing,1175.0,24988.0,0.04702257083400032,0.05047574152199847,0.9315875193929903,False,False
51095,James City County,51,Information,160.0,24988.0,0.006403073475268129,0.014621627646955715,0.43791796849656994,False,False
51095,James City County,52,Finance and Insurance,555.0,24988.0,0.02221066111733632,0.03703244844786244,0.5997621558457432,False,False
51095,James City County,53,Real Estate and Rental and Leasing,869.0,24988.0,0.034776692812550025,0.01976416290424415,1.7595833924786204,True,True
51095,James City County,54,"Professional, Scientific, and Technical Services",1672.0,24988.0,0.06691211781655194,0.1370489560234782,0.48823515156940755,False,False
51095,James City County,55,Management of Companies and Enterprises,224.0,24988.0,0.00896430286537538,0.02744546118252103,0.3266224169366264,False,False
51095,James City County,56,Administrative and Support and Waste Management,1385.0,24988.0,0.05542660477028974,0.06910888022477532,0.8020185624483533,False,False
51095,James City County,61,Educational Services,252.0,24988.0,0.010084840723547303,0.020240329879222408,0.4982547608524818,False,False
51095,James City County,62,Health Care and Social Assistance,4627.0,24988.0,0.18516888106291018,0.15625628606777636,1.1850331639303966,False,False
51095,James City County,71,"Arts, Entertainment, and Recreation",3006.0,24988.0,0.12029774291659996,0.022075563852834112,5.449362187011856,True,True
51095,James City County,72,Accommodation and Food Services,3046.0,24988.0,0.121898511285417,0.11121647217792784,1.096047275177005,False,False
51095,James City County,81,Other Services,989.0,24988.0,0.03957899791900112,0.04436895963131947,0.8920425055687541,False,False
51095,James City County,99,Unclassified,93.0,24988.0,0.0037217864574995998,0.002188870490411141,1.7003228257696177,True,False
51097,King and Queen County,11,"Agriculture, Forestry, Fishing and Hunting",86.0,520.0,0.16538461538461538,0.0013468139528155627,122.79692754806477,True,False
51097,King and Queen County,23,Construction,142.0,520.0,0.27307692307692305,0.06470425061563047,4.2203861489581405,True,True
51097,King and Queen County,31-33,Manufacturing,47.0,520.0,0.09038461538461538,0.0672927065446581,1.3431561907029639,True,False
51097,King and Queen County,48-49,Transportation and Warehousing,77.0,520.0,0.14807692307692308,0.05047574152199847,2.933625512215364,True,False
51097,King and Queen County,54,"Professional, Scientific, and Technical Services",98.0,520.0,0.18846153846153846,0.1370489560234782,1.3751402705267792,True,False
51097,King and Queen County,56,Administrative and Support and Waste Management,70.0,520.0,0.1346153846153846,0.06910888022477532,1.9478739082090555,True,False
51099,King George County,23,Construction,381.0,5586.0,0.0682062298603652,0.06470425061563047,1.0541228622758945,False,False
51099,King George County,42,Wholesale Trade,120.0,5586.0,0.021482277121374866,0.02169027363433848,0.990410609083588,False,False
51099,King George County,44-45,Retail Trade,926.0,5586.0,0.16577157178660937,0.1306402726983419,1.2689163024742625,True,True
51099,King George County,48-49,Transportation and Warehousing,69.0,5586.0,0.012352309344790547,0.05047574152199847,0.24471773910259706,False,False
51099,King George County,52,Finance and Insurance,89.0,5586.0,0.01593268886501969,0.03703244844786244,0.43023590210221024,False,False
51099,King George County,53,Real Estate and Rental and Leasing,46.0,5586.0,0.008234872896527032,0.01976416290424415,0.41665680132390925,False,False
51099,King George County,54,"Professional, Scientific, and Technical Services",3014.0,5586.0,0.539563193698532,0.1370489560234782,3.9370106081369793,True,True
51099,King George County,71,"Arts, Entertainment, and Recreation",69.0,5586.0,0.012352309344790547,0.022075563852834112,0.5595467199450368,False,False
51099,King George County,72,Accommodation and Food Services,601.0,5586.0,0.10759040458288578,0.11121647217792784,0.9673963080824849,False,False
51099,King George County,81,Other Services,271.0,5586.0,0.048514142499104906,0.04436895963131947,1.0934252888106804,False,False
51101,King William County,11,"Agriculture, Forestry, Fishing and Hunting",61.0,2632.0,0.02317629179331307,0.0013468139528155627,17.208235588042584,True,False
51101,King William County,31-33,Manufacturing,775.0,2632.0,0.2944528875379939,0.0672927065446581,4.375702845932989,True,True
51101,King William County,44-45,Retail Trade,429.0,2632.0,0.16299392097264437,0.1306402726983419,1.2476544759594113,False,False
51101,King William County,48-49,Transportation and Warehousing,383.0,2632.0,0.14551671732522797,0.05047574152199847,2.8829040037343185,True,True
51101,King William County,52,Finance and Insurance,105.0,2632.0,0.0398936170212766,0.03703244844786244,1.0772611235101661,False,False
51101,King William County,53,Real Estate and Rental and Leasing,25.0,2632.0,0.009498480243161094,0.01976416290424415,0.48059107229486525,False,False
51101,King William County,54,"Professional, Scientific, and Technical Services",108.0,2632.0,0.041033434650455926,0.1370489560234782,0.29940713042298833,False,False
51101,King William County,56,Administrative and Support and Waste Management,162.0,2632.0,0.06155015197568389,0.06910888022477532,0.8906258034494726,False,False
51101,King William County,71,"Arts, Entertainment, and Recreation",68.0,2632.0,0.025835866261398176,0.022075563852834112,1.1703377740941059,False,False
51101,King William County,72,Accommodation and Food Services,321.0,2632.0,0.12196048632218845,0.11121647217792784,1.0966045220987768,False,False
51101,King William County,81,Other Services,195.0,2632.0,0.07408814589665653,0.04436895963131947,1.6698193176555505,True,True
51103,Lancaster County,11,"Agriculture, Forestry, Fishing and Hunting",16.0,2849.0,0.005616005616005616,0.0013468139528155627,4.169845140277286,True,False
51103,Lancaster County,23,Construction,332.0,2849.0,0.11653211653211654,0.06470425061563047,1.80099630894985,True,True
51103,Lancaster County,31-33,Manufacturing,268.0,2849.0,0.09406809406809406,0.0672927065446581,1.3978943469254985,True,True
51103,Lancaster County,44-45,Retail Trade,654.0,2849.0,0.22955422955422955,0.1306402726983419,1.7571475075246306,True,True
51103,Lancaster County,48-49,Transportation and Warehousing,116.0,2849.0,0.040716040716040715,0.05047574152199847,0.806645717097504,False,False
51103,Lancaster County,51,Information,52.0,2849.0,0.018252018252018252,0.014621627646955715,1.2482890887881692,False,False
